#OTUID	taxonomy	confidence
958e407d11e8454893ee22821cdc1133	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
95aa33d4ce034298a3411190ef6f0cc0	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
95ad670bbd23ba48c0ca25c2d6212155	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae	0.55
95b7d64b80b507752e6f65721d13c7d4	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
95b8e370508459099e296d2492149ebf	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
95be7d4326952e4ed08217d458dea646	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
95c82014b8575e78ae79748f3be59df8	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
95f1aeb061e5f58da64a025f8497fe84	k__Metazoa;p__Arthropoda;c__Insecta	1.0
95fc649e30f72c3491dbbdfbbb56a5db	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
9601532de71e74bce8d23c565fd9744b	k__Metazoa;p__Arthropoda	1.0
960202f035264e902be3e35a51ab577f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
964f1db850cffa9b87942b85485abba0	k__Metazoa;p__Arthropoda;c__Insecta	1.0
965c66ef2aa644c1c618202e4be72c29	k__Metazoa;p__Arthropoda;c__Insecta	1.0
9666233182c3c171d09d6d1174c04557	k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera	0.55
9670c62fa5c605663c5d75da08cf77bb	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
967b9c5090ab17fa3a9fc27a18f79f50	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
9680a823015ab07df8b8ae1b4465daa3	k__Metazoa;p__Arthropoda;c__Insecta	1.0
9680ae225e57182a6dbe2d8e46c92738	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
96a780c209089797a9768c60e11de65b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
96c7e1f06ed1da20974563a991cf6f0e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
96c97e01dba391cceebde014ff97f3c0	k__Metazoa;p__Arthropoda;c__Insecta	1.0
96d572876dfb26ac117118716fa8ddbf	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
96d7f1df592fc724c58a607b12d5688f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
96de4b889ad8b7086ed985302d802ed2	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
96ef2b15ceb640b444e6b89bea99f9db	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
96f867b0fe0a1f5bc78c20445e89bcfe	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.6
96fe8001bd17160e8f60c7160ed70a0e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.692
970c16df2d1ce16601b52ee58a5cb572	k__Metazoa;p__Arthropoda;c__Insecta	0.6
9716d4624b90e338afbb4596bbaf394c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
972171381d5c89d254f2af8c72b2a17f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
97221668ad743da4af4893ed19aeed74	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
97276b59bcd79bef30ba8c3c820d4172	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
972e2170166cd2f4fccd1ea924436d91	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
974716ddd2818b38467f373631db3a2b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
97496895fa7d2e8d17187d6611f58f5d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
97693e24ed25d0119a83dddb227571b4	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
97b8dce2922ef0faa4b6c4248771645e	k__Metazoa;p__Arthropoda;c__Insecta	0.65
97c95227f3d737d44bc1a0d7a54f6270	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
97e0b9ef31f77fe5ee6ae0a7868e9038	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
97e3fafdeb4d1567a5f9af977f03aedb	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
97edf2f062b96b78cb413b684e2dda6b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
980a04d850bb0e1947326164c94f3e12	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
980b19cac5ea765d54892932e9c3523b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
980f368f27e48ef220729556e9b7c0d7	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.6
9815438a24d321a554393fdadfa54c59	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
981f4f105c2fbab34a281b593c934d65	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
982641c9e5f097b29b1fdd6a119dfd30	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
985bba1e0cb7a249849a206f21527bc6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
9865249c79cdc52e36f1a3ae469fafb9	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
986b617e7282ee308dbcfc27da8a3311	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
9877a52a909339b4b79fcd4494459a29	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
9878540dcb9d229dc831eda2325523a1	k__Metazoa;p__Arthropoda;c__Insecta	1.0
9891473dd0040958409cb13689fdf6be	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
989c0b630e50db7bbdab21b485a1eae2	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
989ccabe3981b4f7318625001d5ef41b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
98c1f598b30fe371d30199f0687f3ad2	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
98d389fb63380dfdffe17d8521cf5c7a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
98f97c2bb73eb4eb044b52c7ed0ed067	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
99006fdca76190125646e3bf9e0cd264	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
991014784f88e08eddf4f236c1daa2be	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
992f41867a2e86c35cc55e555cd2af32	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
9932d3512f50d2f78d5ed1c9784599c4	k__Metazoa;p__Arthropoda;c__Insecta	1.0
993397940dc511f5ffd333fa92d5df9a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
995326f694cd8beec069fbd24381a28b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
9956aa11735a4324b346554ec39595be	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
99666b6b0974ede02425a9f8bb6b4503	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
9974784076e8a5265e2440fa9c48b6e7	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
9979805e25a30b57caa9849b41f2cdd6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
997fd1cbb7f7be65707f3d3b1a653d88	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
99907631388dee27f75a385b2ab1c5ce	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
99b95998973858c1f969487f30bb62cc	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
99c5317ee5a66cd752fa4027e494853a	k__Metazoa;p__Arthropoda;c__Insecta	1.0
99cbf02f370bdfa9f3ecabe5adfa1f1a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
99d945859516253dd7d1f84805855f3b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
99fdf911d16354c65bacf60302a33469	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
9a0300950fa737f09571d483756bd3e0	k__Metazoa;p__Arthropoda;c__Insecta	0.65
9a037069bfddf86b912f77dc7c821dd9	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
9a0946dfef5e74d4e831b8f97b288a73	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
9a10f14223aa630599a80ab517a463dd	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
9a113186cd620e225bf60755db7e17bb	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
9a1c4e38aaa855f7bf086ee4e7caf5bb	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
9a2880ae5807498a82c974d35dab92aa	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
9a2cdf21d81e3ef571a298c3d0d33ee5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
9a350786cff97d9082f9552478c62214	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
9a3edbc8a5918954369506a060895c40	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
9a4231898acc1a336fabaa9904a20ec7	k__Metazoa;p__Arthropoda;c__Insecta	1.0
9a45c427c04d54e0f126bc6ea82b7a48	k__Metazoa;p__Arthropoda	1.0
9a62009d3a910cd2b28a147f1a81238d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.55
9a6eb4851444ac3f77dd84ac39aab670	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
9a778ad915d0567f960fad3d6e1fdea8	k__Metazoa;p__Arthropoda;c__Insecta	1.0
9a80f0b828fac486ed5a08c3eec5af91	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
9a8f1937f12bf0ff65ea7c03fd90dd00	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Lycaenidae	0.6
9a92262f2f854c745627608e44ed3ee0	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
9a949c1b5c050227d576c1a3feb1664c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
9a9537bf02203433ee46592229e3c8c3	k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Syrphidae	0.55
9aad34d43d0371f92d30aef66cb9eaf9	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
9ab2ad075913b8c6fb2ca390412db983	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
9abbc053773c53a2a5c7faba7fb82e20	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
9ad6c8fc0e45b48bf6bb30ae2ca95530	k__Metazoa;p__Arthropoda;c__Insecta	0.9
9adb93c5f276bc3b0b39ad625f8157fd	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
9add878a0177c2897b5aced8313204da	k__Metazoa;p__Arthropoda;c__Insecta	1.0
9aebbfca639e73b0c1af0257647eca72	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
9af33ec036a391588de336dffc850ec4	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Lycaenidae	0.55
9b00f88099db2d7627e6aab64d8edaa7	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
9b111c6c23e713964691b3f792fe536a	k__Metazoa;p__Arthropoda;c__Insecta	0.95
9b2b1c65fe6b739b9613b924028bdeb6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.562
9b339e9e465d78b48ef78c1dcca0a658	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
9b34c2e08569c0bcca3311f816d8f744	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
9b3770995a3792d51103bdb6b90d84d5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
9b39d28b979a3e2009b50b12fb7b8cf9	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
9b4956834198d53b7b3e5a0c24e32d07	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
9b583ae4966e72810c61c702eb92217d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
9b61ff2010b11f4655572005f6c98119	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
9b63ec485223846d53ae562e1f6e0758	k__Metazoa;p__Arthropoda;c__Insecta	0.75
9b6c16b99628fa8e11cfcb4122743557	k__Metazoa;p__Arthropoda;c__Insecta	0.8
9b722ee2b6cd5da3f7721514d2008b68	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
9b97cae40b32f7272ab1f5a032dc963f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
9bb26208fc932996b3cb7721c2e528e6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
9bcfe1803bd130a77758831b965c95d2	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
9bfaf159b0c8574d1d3f86d193848714	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
9bfb9b7ac11a5883bda38a0b6b8b9580	k__Metazoa;p__Arthropoda;c__Insecta	0.9
9c1496ad6bafc650f4b925a3295b0128	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
9c1f37922e026a9c14b038d92f098f98	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
9c211f5c95002b32c61f531c284eaed2	k__Metazoa;p__Arthropoda;c__Insecta;o__Hymenoptera	0.55
9c28fc8776612084aa4c2d1d18827590	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
9c3e2d4269f21ce11b6d00973166c6a4	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
9c7a39456e1a4c50e35d05d06b8ff717	k__Metazoa;p__Arthropoda;c__Insecta	1.0
9c8856a1a6ba5be868d4e2d990464a5a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
9c88dca0986994ce9629f972815df109	k__Metazoa;p__Arthropoda;c__Insecta	1.0
9c9f2d4504d7cab6a115a746fb616054	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
9cb2fc8d592d5dc298bf3af9ce999eee	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
9cb574b079a976afa7facb4967256694	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
9cc58e0476495201b04f1ac7d9129fb2	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
9ccb470a5871153a551469e3144ca29f	k__Metazoa;p__Arthropoda;c__Insecta	1.0
9ccc028e73ac3b636f8c1bb49f0412b7	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
9cd25c3f0e72346a37bca822cee104ce	k__Metazoa;p__Arthropoda;c__Insecta	1.0
9ce0ca1284b086b417058644b382f8c9	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
9cf673a7c3f610e2b630028644fc6b1a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
9cf754c40c5aed60d06794a1f66e0814	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
9d091f40f687e9cdfc763f9724b89cde	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Papilionidae;g__Papilio	0.55
9d217b2b03f3a578222d1d4db39b3f06	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
9d23a2de842923bef75758ce1b03ec5d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Papilionidae;g__Papilio	0.55
9d34cab21a62ac529fe3ba332213fc47	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
9d38eb7950ba58d6de224d86caf1ac71	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
9d3ca9a1164623c9f5aac0176d181981	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.85
9d6768c0a66878eea3715dfc39bf7291	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
9d8c89c029122efd05fdfc4288f59413	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
9da49f3121ef5d5763f7800b2a607043	k__Metazoa;p__Arthropoda;c__Insecta	0.75
9dd445c2d3c16e5000c00226aaa7f2fe	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
9ddc1b58dd860fb2f7c5c0756d068435	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
9dec71ca1676bb9e11336f323a278ea7	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
9e01042578c57eec5685988d4326d27a	k__Metazoa;p__Arthropoda;c__Insecta	0.9
9e11bb109f68369badbeaa123ba29a9f	k__Metazoa;p__Arthropoda;c__Insecta	1.0
9e15772d28d8965c2541943c5784b046	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
9e23304bbd0df8ced9ba8516247c484b	k__Metazoa;p__Arthropoda;c__Insecta	1.0
9e30434c645fb6789ea581862e7c5021	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
9e46a904e01a3a4e912c7b0f1d760c01	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
9e54ea1abeac80add9ad99ec0808a959	k__Metazoa;p__Arthropoda;c__Insecta	0.8
9e5804400a4b8ad0ebd2598ce93a8477	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
9e5aa0811a513e4a9e96ab507bbb331a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
9e87f1399a4c757c0ec73563b7be6ee8	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
9e9495510f87b7cfbbbf476701f93be7	k__Metazoa;p__Arthropoda;c__Insecta	0.941
9eb3cdfbd2671e987700ce2adefa1348	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
9ebc722af1dee5952c40b8a9061cfb07	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
9ee0c540c81cbca1fc7c7cc8a403b08e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
9eed87f689de9a0759805c75628ad1ba	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.6
9eef4f348d227ede5868d7bceff37892	k__Metazoa;p__Arthropoda;c__Insecta	1.0
9ef30a0a4ed04de77945bac30a7030be	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
9f0900843cd3b4ad0a12f0ed01380a92	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
9f1015195a365fb2188295338886d920	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
9f1962476c98862a3f5de36a35aa38b5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.6
9f2e6a6259456cc987019bb1afba4a01	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
9f3467d20a858e46e59a887170aec0ea	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
9f3e1d2f4ef10ae2d60391c6d96be896	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
9f41cd5043d66102fdf1205be06ba7bc	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
9f5880e5b21fe68b0a9eafb141c5c95f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
9f6e61f3ebe885cee0ceb024dfd7a54b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
9f8f417e515adf3e77a66b4328835a21	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
9fa09d17e6be7328981172d17d97ae96	k__Metazoa;p__Arthropoda;c__Insecta	0.65
9fad674155618d74af1e5bc36d0279b6	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
9fad6991905e0a25bb3c5b53071a7084	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
9fb6452d33905da16523363a87946447	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
9fc14c560a83baca19775b176dbe0627	k__Metazoa;p__Arthropoda;c__Insecta	0.85
9fca1cc69f65c52d8648098eccc3f3cb	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
9fd67906a03ab92d2ad6568a15fa5e30	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
9fdb48186b2bdaae2c9b9a4a6d05569f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
9fed348e5bee96dd45c9b1ab321c1fe5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
a00172a0e7bce1492e34d0206344b19c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
a00673739c11a225ee0c096c73029cb2	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
a00d0df65ff2b18cc22818e31ad5fb16	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
a022612e714f04e085f6e80e9fa8f07b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
a031d6b0f2fd4a8f9a0ff4cbb07a21f1	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.55
a0464bc26de0ab129ca8fb493c453c85	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
a0786906e6dce8d8825befe8e991ff38	k__Metazoa;p__Arthropoda;c__Insecta	0.9
a095fb6bf38d1181ecae8d37b884ce9d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
a0a4a8aee3407eeb3b8745f69f44427c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
a0a644fc6315349cbfcf1d3ccc6818be	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.538
a0a6d21c8c9fb72217f728e876d817ef	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.6
a0b6fcb9a67c3abcde6e4dc51748518f	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.55
a0bef9b9f7834b9cde378c65b9d7d320	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
a0cfe2336eeb06005f576d3bcb0ba941	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.583
a0f2b6862ee0da876571975ad51afec7	k__Metazoa;p__Arthropoda;c__Insecta	1.0
a0f90912f2bc7d5de9c1f93c35cdf5e5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
a0ffc546f803a04725ea0df136f272d4	k__Metazoa;p__Arthropoda;c__Insecta	1.0
a104529fa0768c251d1cfa170bb20f3a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
a11d63533b1d18df5b70ec2d3ab651ee	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
a11f6f0299361b0161b356096a380dce	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
a122c7349fd9b3261f174aa53281a44e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
a13012d5059f5fda9278e42cffb3c383	k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera	0.6
a130cb273c023d7d81a2943eadd8fc74	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
a133d974d577b4b88f13f45e531cea14	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
a137bd4717ba57b30eedcaf28a66213b	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.55
a13f4b769ceb705b9bb56d7a85304afe	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
a13fe7f2ddeeb7d0b3cba3d15728c123	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
a1409b896c8ebec5e83b6cd8ed68416d	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
a14988259f1a180201eb83859d4da060	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
a1876c4722970f3a1d7efa113e09a742	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
a197af5fc3726d81aad1e2dda77d3642	k__Metazoa;p__Arthropoda;c__Insecta	1.0
a1afcacf9502fead0ffd9c35150a8a47	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.75
a1ba450a1b09a773aa23df0ada134afa	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
a1c370e6cb1490a90d17a5a884651693	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
a1d5523eaeb852cbf452292f6fe69fbd	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
a1e2b256d98c63bc875dc36b8063ca77	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
a213234406130cd3bad24f98cb268800	k__Metazoa;p__Arthropoda;c__Insecta	1.0
a2169d20025dd1e74578a0d713687aea	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae	0.55
a21fd31006dcb300cc4d6c0365bf8ba0	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
a2248aaf36ba4684b95d2d5632a67cc7	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.8
a2419822f9b5420b717089ccffec281e	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
a2743d117db5501a167474cbd30c4eed	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.85
a2a9028ed810ec79fe901a71985e5409	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
a2c7ddedf2309ce2d4484a406e68b20c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
a2f71342138107eaffdb4d3462ac45d4	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.65
a2fca85bcaa75a760d179ec965b18f4c	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.7
a31602a75abb94181acd9976bf48dcf8	k__Metazoa;p__Arthropoda;c__Insecta	1.0
a32a5464d0deccaad1d5740f45601a73	k__Metazoa;p__Arthropoda;c__Insecta	1.0
a33a2045a0791af2e41677de15eed5b5	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.9
a33ff09cded48368634e37c530d20f7a	k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera	0.95
